id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
59823,MQ,3761,SLC,ORD,6,690,190,0
59824,MQ,4001,FSD,ORD,6,690,95,1
59825,MQ,4217,OKC,ORD,6,690,125,0
59826,MQ,4299,BUF,ORD,6,690,115,0
59827,MQ,4668,ATL,LGA,6,690,135,0
59828,OO,4448,SLC,GJT,6,690,67,0
59829,OO,4460,BZN,SLC,6,690,71,0
59830,OO,4677,SLC,BUR,6,690,120,1
59831,OO,4774,SLC,PSC,6,690,105,0
59832,OO,4815,SEA,SLC,6,690,117,1
59833,OO,6733,DEN,RNO,6,690,139,1
59834,OO,6952,SBA,DEN,6,690,147,0
59835,UA,100,SFO,IAD,6,690,313,0
59836,UA,125,DEN,SLC,6,690,87,1
59837,UA,339,DEN,SEA,6,690,183,1
59838,UA,830,SFO,ORD,6,690,251,1
59839,US,1166,CLT,PIT,6,690,84,0
59840,US,1585,PHL,MCO,6,690,154,0
59841,US,1787,MIA,CLT,6,690,124,0
59842,US,45,PHX,KOA,6,690,399,0
59843,US,551,PDX,PHX,6,690,148,0
59844,US,601,LAS,PHX,6,690,70,0
59845,US,90,ATL,PHX,6,690,261,0
59846,US,990,FLL,CLT,6,690,119,0
59847,WN,1081,MCO,HOU,6,690,160,0
59848,WN,1318,DAL,ELP,6,690,105,0
59849,WN,1348,HOU,LAX,6,690,225,1
59850,WN,1367,STL,RSW,6,690,145,1
59851,WN,1518,GEG,BOI,6,690,60,0
59852,WN,1823,HOU,DAL,6,690,55,0
59853,WN,1893,SAN,SMF,6,690,95,0
59854,WN,1898,PHX,CMH,6,690,220,1
59855,WN,2003,SJC,ONT,6,690,65,0
59856,WN,2133,OAK,SLC,6,690,100,1
59857,WN,2229,STL,MDW,6,690,60,0
59858,WN,2304,SAN,STL,6,690,210,1
59859,WN,2527,AUS,TPA,6,690,135,0
59860,WN,2957,MCO,BWI,6,690,125,0
59861,WN,3033,STL,PHX,6,690,210,1
59862,WN,571,LAX,DEN,6,690,135,1
59863,XE,2270,IAH,MSP,6,690,153,0
59864,XE,2612,CVG,EWR,6,690,109,0
59865,XE,2697,IAH,MFE,6,690,68,0
59866,XE,3123,IAH,TUL,6,690,78,0
59867,XE,3152,IAH,AMA,6,690,93,1
59868,YV,2741,LAS,LAX,6,690,68,0
59869,B6,24,TPA,JFK,6,691,153,0
59870,DL,1697,PHL,MSP,6,691,188,0
59871,HA,182,HNL,ITO,6,691,51,1
59872,OO,6301,LAX,PSP,6,691,50,0
59873,OO,6527,DEN,MTJ,6,691,56,0
59874,OO,6660,COS,LAX,6,691,149,1
59875,UA,227,DEN,LAX,6,691,156,0
59876,US,1021,CLT,TPA,6,691,103,0
59877,YV,7301,JAX,ORD,6,691,156,1
59878,DL,1103,SLC,PDX,6,692,120,0
59879,DL,252,FLL,DTW,6,692,188,0
59880,FL,563,BMI,ATL,6,692,98,0
59881,OO,4680,SLC,EUG,6,692,115,1
59882,OO,6377,DEN,CPR,6,692,60,1
59883,UA,876,SEA,DEN,6,692,156,1
59884,DL,1706,LAX,DTW,6,693,267,0
59885,EV,5317,CAE,ATL,6,693,76,0
59886,FL,147,DTW,ATL,6,693,123,0
59887,OO,6373,SBA,LAX,6,693,48,1
59888,OO,6621,GEG,DEN,6,693,136,0
59889,OO,6881,SMF,DEN,6,693,137,0
59890,UA,569,TPA,ORD,6,693,172,0
59891,XE,2586,IND,EWR,6,693,115,0
59892,DL,1741,SLC,GEG,6,694,109,0
59893,OO,6417,SMX,LAX,6,694,57,0
59894,OO,6526,PHX,LAX,6,694,87,0
59895,9E,4079,SGF,MEM,6,695,68,0
59896,AA,1055,PHL,DFW,6,695,235,0
59897,AA,1155,BOS,DFW,6,695,265,0
59898,AA,1510,MIA,JFK,6,695,170,0
59899,AA,1712,ONT,DFW,6,695,170,0
59900,AA,1742,TUS,DFW,6,695,130,1
59901,AA,239,SJU,LAX,6,695,480,0
59902,AA,2421,DFW,LAX,6,695,195,1
59903,AA,446,DFW,PHL,6,695,190,1
59904,AA,492,BUR,DFW,6,695,180,0
59905,AS,64,ANC,JNU,6,695,102,0
59906,AS,668,SEA,AUS,6,695,228,1
59907,CO,1054,EWR,PBI,6,695,168,1
59908,CO,1555,PBI,EWR,6,695,174,0
59909,CO,374,SAN,IAH,6,695,184,0
59910,CO,516,EWR,MSY,6,695,196,0
59911,DL,1299,SLC,LAX,6,695,120,1
59912,DL,1431,DCA,MEM,6,695,150,1
59913,DL,1754,LAX,ATL,6,695,259,0
59914,DL,1809,MSP,DEN,6,695,127,1
59915,DL,1987,MSP,SAN,6,695,235,0
59916,DL,2219,LGA,MSP,6,695,185,1
59917,DL,2395,PBI,LGA,6,695,176,0
59918,DL,2584,SLC,RNO,6,695,91,1
59919,DL,2653,LGA,TPA,6,695,181,0
59920,DL,748,JAX,ATL,6,695,75,0
59921,EV,5034,VLD,ATL,6,695,80,0
59922,EV,7369,SHV,MEM,6,695,68,0
59923,FL,648,PBI,BWI,6,695,135,0
59924,MQ,2720,DSM,DFW,6,695,125,0
59925,MQ,3078,MRY,LAX,6,695,65,0
59926,MQ,3482,LIT,DFW,6,695,70,0
59927,MQ,3667,MIA,TYS,6,695,130,0
59928,MQ,4025,ORD,RST,6,695,70,0
59929,MQ,4328,ORD,LIT,6,695,110,0
59930,OO,3049,MKE,PIT,6,695,85,1
59931,OO,6337,DEN,GJT,6,695,58,1
59932,OO,6573,DEN,HDN,6,695,52,0
59933,OO,6726,DEN,JAC,6,695,93,1
59934,UA,259,MCO,DEN,6,695,249,0
59935,UA,301,DEN,LAS,6,695,121,0
59936,UA,53,JFK,LAX,6,695,375,0
59937,UA,763,DEN,SAN,6,695,149,0
59938,US,1701,CLT,DCA,6,695,76,0
59939,US,1748,LAS,PHL,6,695,286,1
59940,US,1822,CLT,BOS,6,695,122,0
59941,US,938,CLT,LGA,6,695,111,1
59942,WN,105,MDW,FLL,6,695,180,1
59943,WN,1143,BWI,BHM,6,695,135,0
59944,WN,1274,SAN,SFO,6,695,100,1
59945,WN,1300,DEN,ABQ,6,695,75,1
59946,WN,1314,SLC,PHX,6,695,100,1
59947,WN,141,BWI,RDU,6,695,65,1
59948,WN,1534,BWI,HOU,6,695,225,1
59949,WN,1579,PHX,ONT,6,695,75,1
59950,WN,158,HOU,PHX,6,695,175,0
59951,WN,1711,LAS,MCI,6,695,170,0
59952,WN,1737,BWI,ALB,6,695,70,0
59953,WN,18,MCI,FLL,6,695,180,1
59954,WN,1909,BWI,MSY,6,695,180,1
59955,WN,2066,BWI,SAT,6,695,240,1
59956,WN,2407,PHX,BUR,6,695,90,1
59957,WN,2504,BWI,RSW,6,695,165,1
59958,WN,2511,PHX,OAK,6,695,130,0
59959,WN,3130,SJC,PHX,6,695,110,0
59960,WN,761,PHX,LAX,6,695,85,1
59961,XE,2352,OMA,IAH,6,695,132,1
59962,XE,2429,IAH,MAF,6,695,79,0
59963,XE,2436,JAX,IAH,6,695,147,1
59964,XE,3151,TYS,IAH,6,695,137,1
59965,OO,7771,SGU,SLC,6,696,84,0
59966,UA,575,BWI,ORD,6,696,128,1
59967,9E,3666,TUL,MSP,6,697,123,1
59968,9E,3763,FSM,MEM,6,697,67,0
59969,CO,169,LAS,EWR,6,697,284,1
59970,EV,5521,TYS,ATL,6,697,63,0
59971,OH,6330,TRI,ATL,6,697,77,0
59972,OO,6687,MRY,SFO,6,697,37,0
59973,AS,65,PSG,JNU,6,698,42,0
59974,DL,1892,TPA,DTW,6,698,166,0
59975,F9,784,LAS,DEN,6,698,112,0
59976,HA,167,KOA,HNL,6,698,42,0
59977,UA,367,IAH,DEN,6,698,147,1
59978,EV,5371,TLH,ATL,6,699,74,0
59979,OO,6385,SBP,LAX,6,699,62,0
59980,OO,6452,LAX,TUS,6,699,84,0
59981,OO,6481,DEN,ABQ,6,699,74,0
59982,OO,6675,FAT,DEN,6,699,139,1
59983,AA,1013,DFW,SJU,6,700,265,1
59984,AA,1120,MSP,ORD,6,700,90,0
59985,AA,1436,DFW,CLT,6,700,135,1
59986,AA,1472,DFW,ATL,6,700,125,0
59987,AA,2321,ORD,DFW,6,700,150,1
59988,AA,736,MCI,DFW,6,700,100,0
59989,AS,564,PDX,LAX,6,700,140,0
59990,AS,586,PDX,SNA,6,700,142,0
59991,AS,95,SEA,ANC,6,700,229,1
59992,B6,1019,BOS,JFK,6,700,68,0
59993,B6,1104,RDU,JFK,6,700,83,1
59994,B6,1187,BOS,SRQ,6,700,201,1
59995,B6,135,JFK,RSW,6,700,188,0
59996,CO,1834,EWR,SEA,6,700,353,1
59997,CO,394,LAX,IAH,6,700,189,1
59998,CO,449,SFO,EWR,6,700,320,0
59999,DL,1043,CHS,ATL,6,700,77,0
60000,DL,1105,SLC,HNL,6,700,428,1
60001,DL,1475,MSP,ABQ,6,700,170,0
60002,EV,5031,OMA,MEM,6,700,110,0
60003,EV,5242,XNA,MEM,6,700,66,0
60004,EV,5438,LIT,MEM,6,700,62,0
60005,EV,5526,FNT,ATL,6,700,132,0
60006,EV,5584,AVL,ATL,6,700,67,1
60007,F9,531,DEN,MDW,6,700,135,0
60008,F9,708,DEN,RSW,6,700,217,1
60009,FL,262,DCA,MKE,6,700,125,0
60010,FL,9,MCO,SJU,6,700,159,0
60011,MQ,2704,DFW,MSN,6,700,130,1
60012,MQ,3097,SBA,LAX,6,700,45,0
60013,MQ,3237,GSP,DFW,6,700,170,0
60014,MQ,3262,LRD,DFW,6,700,80,0
60015,MQ,3920,FWA,ORD,6,700,60,0
60016,MQ,4595,LGA,RDU,6,700,105,0
60017,MQ,4647,RDU,LGA,6,700,95,0
60018,MQ,4687,RDU,JFK,6,700,90,0
60019,OH,6501,RDU,MCO,6,700,120,0
60020,OH,6764,CLT,JFK,6,700,136,1
60021,OO,4615,MSP,BIL,6,700,130,0
60022,OO,4855,BIL,SLC,6,700,80,0
60023,OO,6580,SFO,MFR,6,700,101,1
60024,UA,342,SAN,DEN,6,700,144,1
60025,US,1467,PHL,ATL,6,700,142,0
60026,US,1811,PHL,MSY,6,700,195,0
60027,US,1831,CLT,MIA,6,700,132,1
60028,US,432,PHX,OGG,6,700,396,0
60029,US,904,CLT,ORD,6,700,132,0
60030,US,945,CLT,JAX,6,700,85,0
60031,WN,1074,LAS,GEG,6,700,155,1
60032,WN,1309,TPA,PHX,6,700,290,1
60033,WN,1488,MDW,CMH,6,700,65,1
60034,WN,1651,TUS,ABQ,6,700,60,0
60035,WN,1922,MDW,MCI,6,700,90,1
60036,WN,1965,PHX,SAN,6,700,70,1
60037,WN,2068,OKC,DAL,6,700,55,1
60038,WN,2185,SEA,MCI,6,700,205,1
60039,WN,2235,LAX,LAS,6,700,65,1
60040,WN,2780,HOU,HRL,6,700,60,1
60041,WN,485,LAS,STL,6,700,195,0
60042,WN,651,PHX,BWI,6,700,260,0
60043,XE,2200,IAH,OKC,6,700,73,0
60044,XE,2895,IAH,CRP,6,700,63,0
60045,XE,2993,EWR,MSP,6,700,182,0
60046,CO,1016,RSW,CLE,6,701,146,0
60047,DL,22,SEA,ATL,6,701,284,1
60048,EV,5423,VPS,ATL,6,701,82,1
60049,EV,5467,ATL,TYS,6,701,51,0
60050,OO,6557,SEA,PDX,6,701,48,0
60051,B6,558,TPA,HPN,6,702,158,0
60052,DL,320,SMF,ATL,6,702,265,1
60053,EV,4985,MYR,ATL,6,702,87,0
60054,XE,3039,IAH,MKE,6,702,140,1
60055,F9,371,BOS,MKE,6,703,165,1
60056,FL,1016,BOS,MCO,6,703,205,1
60057,OO,4540,MSO,SLC,6,703,82,1
60058,XE,5959,TYS,ORD,6,703,102,1
60059,EV,5354,OAJ,ATL,6,704,95,1
60060,FL,1581,BKG,ATL,6,704,94,0
60061,9E,3672,LBB,MEM,6,705,117,0
60062,9E,3704,DAL,MEM,6,705,90,0
60063,9E,4043,GRR,MEM,6,705,128,0
60064,9E,4395,CLE,MEM,6,705,128,0
60065,AA,1344,SAT,DFW,6,705,70,0
60066,AA,1355,DFW,PHX,6,705,155,0
60067,AA,1543,DFW,SAT,6,705,65,1
60068,AA,1743,DTW,DFW,6,705,185,0
60069,AA,1910,LAX,LAS,6,705,75,0
60070,AA,1981,ATL,DFW,6,705,150,0
60071,AA,2442,LAX,DFW,6,705,190,0
60072,AA,664,FLL,JFK,6,705,170,0
60073,AS,625,LAS,PDX,6,705,140,0
60074,B6,1215,BOS,BUF,6,705,91,1
60075,B6,129,BUF,JFK,6,705,75,0
60076,B6,346,SRQ,JFK,6,705,159,0
60077,B6,576,MCO,SWF,6,705,155,0
60078,B6,585,HPN,FLL,6,705,179,1
60079,DL,1682,GRR,ATL,6,705,125,0
60080,DL,2735,MSP,HNL,6,705,535,0
60081,F9,724,DEN,DCA,6,705,193,0
60082,MQ,2842,DFW,FAY,6,705,150,0
60083,MQ,2872,DFW,LBB,6,705,70,0
60084,MQ,2890,GJT,DFW,6,705,120,0
60085,MQ,3457,CLE,DFW,6,705,180,0
60086,MQ,3653,MIA,SDF,6,705,155,1
60087,MQ,3758,AUS,ORD,6,705,155,1
60088,MQ,3827,ATL,ORD,6,705,120,1
60089,MQ,4181,ORD,GRB,6,705,55,0
60090,OO,4816,SFO,SLC,6,705,104,0
60091,OO,6268,TUS,SFO,6,705,138,0
60092,OO,6273,GEG,SEA,6,705,71,0
60093,UA,856,LAX,IAD,6,705,285,0
60094,US,1040,CLT,STT,6,705,212,0
60095,US,1494,CLT,ALB,6,705,122,0
60096,US,1568,CLT,SJU,6,705,221,0
60097,US,1696,CLT,BDL,6,705,117,0
60098,US,1815,PHL,CLT,6,705,109,0
60099,US,395,LAS,DFW,6,705,158,0
60100,US,702,PHX,PHL,6,705,269,1
60101,US,881,CLT,FLL,6,705,127,1
60102,US,956,FLL,PHL,6,705,159,0
60103,WN,1184,LAX,HOU,6,705,190,1
60104,WN,1301,SDF,TPA,6,705,125,1
60105,WN,1890,BWI,FLL,6,705,160,1
60106,WN,1951,STL,DAL,6,705,105,1
60107,WN,1973,PVD,TPA,6,705,200,1
60108,WN,2125,BNA,DEN,6,705,180,1
60109,WN,2153,SJC,SAN,6,705,80,1
60110,WN,2515,BOS,MDW,6,705,170,0
60111,WN,2826,MSY,TPA,6,705,85,1
60112,WN,2950,OAK,AUS,6,705,205,1
60113,WN,334,MKE,TPA,6,705,170,0
60114,WN,341,SEA,LAS,6,705,145,1
60115,WN,387,PHX,DEN,6,705,110,0
60116,WN,583,SAN,PHX,6,705,70,1
60117,WN,789,BUF,BWI,6,705,70,1
60118,WN,816,BWI,OKC,6,705,205,0
60119,XE,2256,AVL,EWR,6,705,105,0
60120,YV,1033,HNL,KOA,6,705,40,0
60121,YV,2624,BUF,CLT,6,705,115,0
60122,YV,2650,SYR,CLT,6,705,127,0
60123,CO,496,LAS,IAH,6,706,175,0
60124,EV,5005,CLT,MEM,6,706,123,1
60125,EV,7106,ORD,CVG,6,706,72,1
60126,FL,335,PHL,ATL,6,706,138,0
60127,OO,6631,MKE,ORD,6,706,50,1
60128,US,1429,CLT,ATL,6,706,84,0
60129,XE,2156,TUS,IAH,6,706,132,0
60130,B6,53,ROC,JFK,6,707,73,0
60131,CO,291,MIA,IAH,6,707,168,0
60132,DL,1316,DEN,ATL,6,707,173,0
60133,F9,146,DEN,HOU,6,707,137,0
60134,FL,1048,RSW,DCA,6,707,133,0
60135,OH,6547,DAB,ATL,6,707,91,0
60136,F9,473,RSW,MKE,6,708,181,1
60137,UA,103,DEN,SMF,6,708,162,0
60138,9E,3918,SAT,MEM,6,709,116,1
60139,B6,672,LAX,JFK,6,709,311,1
60140,EV,5554,PNS,ATL,6,709,70,0
60141,FL,1492,MCO,CMH,6,709,130,1
60142,OO,6263,FAT,SFO,6,709,60,0
60143,UA,853,SAN,SFO,6,709,100,1
60144,UA,936,DEN,IAD,6,709,193,0
60145,YV,2912,PSP,PHX,6,709,67,0
60146,9E,3676,CVG,DTW,6,710,83,0
60147,9E,3750,BUF,DTW,6,710,83,0
60148,9E,3921,IAH,MEM,6,710,105,0
60149,9E,4361,PIT,MEM,6,710,135,0
60150,AA,1020,DFW,MSY,6,710,80,0
60151,AA,1396,RNO,DFW,6,710,190,0
60152,AA,1991,DCA,DFW,6,710,210,0
60153,AA,469,STL,MIA,6,710,160,0
60154,B6,540,PBI,EWR,6,710,168,1
60155,B6,621,JFK,HOU,6,710,244,0
60156,CO,15,EWR,HNL,6,710,655,1
60157,CO,738,IAH,SAN,6,710,200,0
60158,DL,1461,RSW,DTW,6,710,170,0
60159,DL,2433,CLT,ATL,6,710,82,0
60160,EV,5046,AGS,ATL,6,710,62,0
60161,EV,5609,RDU,MEM,6,710,128,0
60162,F9,321,DCA,MKE,6,710,130,1
60163,HA,343,HNL,LIH,6,710,37,0
60164,MQ,4281,ORD,EVV,6,710,65,1
60165,OH,6672,HSV,MEM,6,710,65,0
60166,OO,6346,SFO,SBP,6,710,65,0
60167,US,1411,CLT,PBI,6,710,121,0
60168,US,1484,MCO,DCA,6,710,123,0
60169,US,1559,PHL,FLL,6,710,168,0
60170,US,1809,CLT,RSW,6,710,123,0
60171,US,487,CLT,DEN,6,710,234,0
60172,US,758,ORD,PHL,6,710,115,1
60173,WN,1649,DAL,AUS,6,710,50,1
60174,WN,177,PDX,LAS,6,710,125,0
60175,WN,1790,ECP,BWI,6,710,125,0
60176,WN,1962,LAS,BUR,6,710,65,1
60177,WN,2548,SNA,SMF,6,710,90,1
60178,WN,2596,PHX,TPA,6,710,235,1
60179,WN,3015,LAS,PHX,6,710,70,1
60180,WN,3128,DEN,SAN,6,710,150,1
60181,WN,3168,MDW,IAD,6,710,105,1
60182,WN,620,DEN,RNO,6,710,140,0
60183,WN,841,MAF,DAL,6,710,70,1
60184,YV,2724,AUS,CLT,6,710,151,0
60185,YV,2944,CLT,ORF,6,710,72,0
60186,CO,368,PHX,CLE,6,711,222,1
60187,DL,1695,BUF,ATL,6,711,139,0
60188,OO,6937,DEN,DRO,6,711,64,1
60189,OO,6989,RNO,DEN,6,711,134,0
60190,UA,26,LAX,JFK,6,711,334,0
60191,FL,1438,MCO,MSP,6,712,209,1
60192,XE,2673,DTW,IAH,6,712,172,0
60193,EV,5210,JAN,MEM,6,713,71,0
60194,EV,7098,GSO,ORD,6,713,125,1
60195,FL,1283,TPA,FNT,6,713,161,0
60196,OO,4558,BOI,SLC,6,713,72,1
60197,OO,6877,PSC,DEN,6,713,131,0
60198,UA,43,DEN,HNL,6,713,458,0
60199,EV,5123,MOB,ATL,6,714,76,0
60200,OO,6831,COS,ORD,6,714,146,1
60201,UA,412,SAT,IAD,6,714,201,0
60202,US,1511,MCO,CLT,6,714,96,0
60203,9E,3821,CRW,DTW,6,715,80,1
60204,9E,3822,MDT,DTW,6,715,103,0
60205,9E,4156,JAX,MEM,6,715,118,0
60206,9E,4241,DAY,DTW,6,715,70,1
60207,AA,1499,TPA,DFW,6,715,175,0
60208,AA,1578,MFE,DFW,6,715,100,0
60209,AA,1938,MIA,TPA,6,715,60,1
60210,AA,1952,ABQ,DFW,6,715,100,0
60211,AA,2527,BHM,DFW,6,715,130,0
60212,AA,3,JFK,LAX,6,715,375,0
60213,AA,692,MIA,EWR,6,715,185,0
60214,AS,648,SEA,TUS,6,715,173,0
60215,B6,1402,AUS,FLL,6,715,150,1
60216,B6,743,MCO,SJU,6,715,159,0
60217,CO,1487,MCO,IAH,6,715,151,0
60218,CO,279,IAH,SAT,6,715,56,0
60219,CO,741,IAH,AUS,6,715,46,0
60220,DL,1052,ECP,ATL,6,715,73,0
60221,DL,1411,DTW,DEN,6,715,190,0
60222,DL,2317,DTW,LAS,6,715,272,1
60223,EV,4999,DCA,BOS,6,715,93,0
60224,EV,5125,ATL,CLE,6,715,103,1
60225,FL,212,RSW,MKE,6,715,175,0
60226,FL,759,HSV,MCO,6,715,113,0
60227,HA,144,LIH,HNL,6,715,32,0
60228,MQ,2829,DFW,PNS,6,715,100,0
60229,MQ,3015,LAX,SAN,6,715,45,1
60230,MQ,3643,JAX,MIA,6,715,80,0
60231,MQ,4124,IND,JFK,6,715,124,1
60232,MQ,4476,DCA,JFK,6,715,65,0
60233,OO,6260,ORD,SPI,6,715,51,1
60234,OO,6297,ORD,ATW,6,715,50,1
60235,OO,6375,ORD,CMX,6,715,81,0
60236,OO,6424,ORD,MKE,6,715,42,0
60237,OO,6649,DEN,RKS,6,715,77,0
60238,OO,6991,ORD,COS,6,715,156,1
60239,UA,945,ORD,LAX,6,715,284,0
60240,US,1172,TPA,DCA,6,715,125,0
60241,US,1218,FLL,DCA,6,715,145,0
60242,US,1254,JAX,DCA,6,715,103,0
60243,US,20,PHX,HNL,6,715,403,1
60244,WN,1176,MHT,PHL,6,715,100,0
60245,WN,1192,SDF,BHM,6,715,70,1
60246,WN,1209,PDX,OAK,6,715,100,0
60247,WN,1412,OAK,HOU,6,715,220,1
60248,WN,1479,SAN,BWI,6,715,290,1
60249,WN,1485,SMF,SNA,6,715,85,1
60250,WN,1643,SNA,SJC,6,715,75,1
60251,WN,1702,BNA,LAS,6,715,260,1
60252,WN,2173,BDL,BWI,6,715,70,0
60253,WN,2339,HOU,MSY,6,715,60,1
60254,WN,2354,BWI,MDW,6,715,130,1
60255,WN,2753,MCO,PVD,6,715,155,1
60256,WN,2756,LAS,SEA,6,715,165,0
60257,WN,3314,PHL,PIT,6,715,75,0
60258,WN,493,HOU,TPA,6,715,115,1
60259,XE,2277,IAH,BRO,6,715,63,0
60260,XE,2501,IAH,ELP,6,715,113,1
60261,XE,2725,DFW,IAH,6,715,62,0
60262,XE,5981,ORD,OKC,6,715,133,1
60263,XE,5995,ORD,BIS,6,715,138,1
60264,XE,5999,ORD,TUL,6,715,118,1
60265,YV,1004,OGG,HNL,6,715,32,0
60266,YV,2625,CLT,AUS,6,715,184,0
60267,9E,4055,DSM,MSP,6,716,76,1
60268,CO,1605,IAH,LAX,6,716,215,1
60269,EV,5048,MEM,ATL,6,716,89,1
60270,HA,328,HNL,OGG,6,716,37,0
60271,UA,486,AUS,IAD,6,716,194,0
60272,FL,56,LAX,ATL,6,717,238,1
60273,OO,4569,CID,MSP,6,717,63,1
60274,OO,6680,BOI,DEN,6,717,108,1
60275,UA,956,DEN,ORD,6,717,144,1
60276,DL,2805,LAX,MSY,6,718,222,1
60277,OO,6288,LAX,MRY,6,718,65,0
60278,UA,844,SEA,SFO,6,718,131,1
60279,EV,5104,BMI,ATL,6,719,104,1
60280,EV,5433,BWI,MEM,6,719,153,0
60281,F9,451,LGA,MKE,6,719,140,1
60282,FL,271,BOS,ATL,6,719,176,0
60283,FL,500,LGA,MKE,6,719,143,1
60284,UA,245,DEN,SJC,6,719,168,0
60285,UA,370,DFW,IAD,6,719,182,0
60286,UA,551,ORD,LAS,6,719,249,1
60287,UA,840,LAX,ORD,6,719,241,0
60288,US,951,DCA,MCO,6,719,138,0
60289,9E,3887,DTW,BUF,6,720,74,0
60290,9E,3912,ICT,MEM,6,720,93,0
60291,AA,1032,DFW,MCI,6,720,90,0
60292,AA,1268,MIA,DCA,6,720,140,1
60293,AA,1272,PSP,DFW,6,720,165,0
60294,AA,1593,MCO,MIA,6,720,65,1
60295,AA,1845,MIA,SJU,6,720,145,0
60296,AA,1898,ELP,DFW,6,720,100,1
60297,AA,2547,JFK,MCO,6,720,180,0
60298,AA,604,DFW,SDF,6,720,125,1
60299,AA,630,MCO,JFK,6,720,150,0
60300,AA,806,DEN,DFW,6,720,115,0
60301,AS,184,FAI,ANC,6,720,67,1
60302,AS,462,SEA,LAX,6,720,148,1
60303,AS,503,SNA,SEA,6,720,168,0
60304,AS,690,SEA,GEG,6,720,63,0
60305,B6,12,FLL,JFK,6,720,169,1
60306,B6,1416,LGB,AUS,6,720,165,0
60307,B6,454,FLL,BOS,6,720,182,1
60308,B6,682,DCA,BOS,6,720,83,1
60309,CO,1434,PHX,EWR,6,720,273,0
60310,CO,197,IAH,LAS,6,720,197,1
60311,CO,411,EWR,IAH,6,720,227,0
60312,DL,1046,SLC,ATL,6,720,213,0
60313,DL,1546,PHX,ATL,6,720,218,0
60314,DL,1688,DTW,MEM,6,720,125,1
60315,DL,1710,DFW,ATL,6,720,125,0
60316,DL,1947,LGA,ATL,6,720,160,0
60317,DL,1963,DCA,MSP,6,720,164,1
60318,DL,2062,DTW,PBI,6,720,182,0
60319,DL,2269,ATL,MCO,6,720,87,0
60320,DL,2339,DCA,ATL,6,720,120,1
60321,DL,2535,LGA,MSY,6,720,206,0
60322,DL,2863,JFK,LAX,6,720,370,0
60323,DL,2880,SFO,ATL,6,720,280,1
60324,EV,4947,BHM,ATL,6,720,83,0
60325,EV,5402,JAX,DTW,6,720,150,1
60326,EV,5519,JAX,DCA,6,720,112,0
60327,FL,892,LAX,MKE,6,720,240,0
60328,MQ,2726,DFW,BTR,6,720,80,0
60329,MQ,3547,DFW,CLE,6,720,150,0
60330,MQ,3830,ORD,IAH,6,720,165,0
60331,MQ,3997,FAR,ORD,6,720,115,1
60332,MQ,4021,ORD,CMI,6,720,50,0
60333,MQ,4057,SYR,ORD,6,720,135,0
60334,MQ,4075,ORD,TVC,6,720,60,0
60335,MQ,4212,ORD,BUF,6,720,95,1
60336,MQ,4614,DTW,LGA,6,720,105,0
60337,OH,6742,DTW,SDF,6,720,89,0
60338,OO,6359,DFW,DEN,6,720,123,1
60339,OO,6685,DEN,BOI,6,720,126,1
60340,UA,267,ORD,DEN,6,720,164,0
60341,UA,445,DEN,LIH,6,720,470,1
60342,UA,51,DEN,KOA,6,720,458,1
60343,US,1181,PBI,CLT,6,720,113,0
60344,US,1198,PBI,DCA,6,720,132,1
60345,US,1241,PHL,TPA,6,720,159,0
60346,US,1634,TPA,CLT,6,720,100,1
60347,US,1884,TPA,PHL,6,720,151,0
60348,US,2033,BOS,DCA,6,720,92,0
60349,US,2126,LGA,BOS,6,720,65,0
60350,US,2127,BOS,LGA,6,720,72,0
60351,US,2170,DCA,LGA,6,720,70,0
60352,US,2173,LGA,DCA,6,720,71,0
60353,US,49,LAS,DCA,6,720,267,1
60354,WN,1187,MDW,ONT,6,720,270,1
60355,WN,1223,BOI,RNO,6,720,65,0
60356,WN,1365,BOI,LAS,6,720,100,1
60357,WN,1444,MDW,ABQ,6,720,190,1
60358,WN,1689,SAN,OAK,6,720,85,1
60359,WN,1698,FLL,TPA,6,720,60,1
60360,WN,1756,DAL,HOU,6,720,60,0
60361,WN,1793,PHX,LAS,6,720,70,0
60362,WN,1803,MDW,LAX,6,720,280,1
60363,WN,2160,MDW,RNO,6,720,265,1
60364,WN,2233,MCO,MDW,6,720,170,0
60365,WN,2273,TPA,PIT,6,720,140,1
60366,WN,2313,PHL,MCO,6,720,160,0
60367,WN,2579,MDW,TUS,6,720,235,1
60368,WN,2600,ORF,BNA,6,720,125,1
60369,WN,2763,MDW,SNA,6,720,265,1
60370,WN,278,CMH,LAS,6,720,285,1
60371,WN,2833,MDW,DEN,6,720,165,1
60372,WN,2838,OAK,LAS,6,720,85,0
60373,WN,2850,MDW,LAS,6,720,245,1
60374,WN,352,RSW,MDW,6,720,175,0
60375,WN,3758,SFO,LAS,6,720,90,0
60376,WN,426,SJC,LAX,6,720,70,0
60377,WN,538,HOU,DAL,6,720,55,1
60378,WN,633,SNA,OAK,6,720,85,1
60379,WN,688,BHM,DAL,6,720,115,0
60380,WN,834,STL,DTW,6,720,90,1
60381,XE,2195,MOB,IAH,6,720,89,0
60382,XE,2321,CVG,IAH,6,720,157,0
60383,XE,2638,EWR,MHT,6,720,62,0
60384,XE,2675,EWR,ORF,6,720,70,0
60385,XE,5890,GSP,ORD,6,720,117,1
60386,XE,5926,ORD,RAP,6,720,137,0
60387,YV,2967,SFO,LAS,6,720,92,0
